TRPECQY12903CAB311,All I Have To Do Is Dream,Number 1 Hits Of 1958,Everly Brothers,country rock,american,1958,0
TRPECDY128F931E153,Not In Love,Greatest Hits,Enrique Iglesias,dance pop,spanish,2003,0
TRPECZA128F92F2232,In A Heartbeat,The Story Of My Life,Deana Carter,bluegrass,,2005,0
TRPEDJU128F92F28EF,Tammy,Move! The Guitar Artistry Of Hank Garland,Hank Garland,jazz,,0,0
TRPEVEC128F4214949,My Guy,The Motown Story: The Sixties,Mary Wells,motown,rock and indie,1964,0
TRPEXLL128E0786C89,K-Sera (Olav Basoski Mix),K-Sera,Funky G (Featuring The Gibson Brothers),hard house,,0,0
TRPEXAM128F14629FC,Mr Wendal (Hip Hop Drum Attack),Extended Revolution,ARRESTED DEVELOPMENT,hip hop,classic pop and rock,0,0
TRPEXSA128F426530F,Otilka,Yarabi,Yarabi,brutal death metal,,0,0
TRPEXUX128F422B512,Electronic Alcatraz,Electronic Alcatraz,Phantom Ghost,tech house,german,2001,0
TRPEEZC128F4259A96,I Ain't Movin',Endangered Species,Des'ree,chill-out,classic pop and rock,1994,0
TRPEBZG12903CDA3E2,Take it to Love,ATOMATOMATOMATOMAT....,Atom,tech house,,0,0
TRPEBTL128F92F2636,Luna,I Grandi Successi: Solo numeri 1!,Gianni Togni,chanson,,1980,0
TRPEBIC128F931F98C,Bailemos Otra Vez,Su Historia Y Exitos Musicales Volumen 2,Rocio Durcal,ballad,latin,0,0
TRPEKPY128F930A557,Pyysit Minut Bailaamaan,Pieni Maailma,Mandi,pop folk,,1998,0
TRPEKHC12903CBD8D6,Out Here On My Own,Sound Of Musicals,Maria Arredondo,ballad,,2008,0
TRPEKOR12903CDDD81,Georgia on my Mind,Chilled Jazz Moods,The Jazz Masters,smooth jazz,,0,0
TRPEKCG128F425471A,Exciting,Exciting,Milo.nl vs CJ Stone,progressive trance,,0,0
TRPELSQ128F933BC7A,Space Guitar,iTrance_ Vol. 1,Mike Foyle,progressive trance,,2005,0
TRPELED128F92C577D,Interstate Love Song (LP Version),Thank You,Stone Temple Pilots,grunge,,2003,0
TRPELXZ12903CE2F40,Dogs Howl,B,I Am Koot,indie pop,british,2009,0
TRPELWR128F427A0A8,Should I Stay,Broken Lands,Indigenous,blues-rock,,0,0
TRPELJW128F42647F9,New York Avec Toi,Platinum,Téléphone,chanson,french,1984,0
TRPEYAY128F92FEF17,Avalon,Love Collection Vol. 2,Rey,deep house,,0,0
TRPEYLL128F428F58B,The Planets_ Op. 32/Mars_ the Bringer of War,Holst The Planets,Eugene Ormandy,classical,classical,0,0
TRPEPEX12903CE0ABD,Take Five,Take Five / Blue Rondo à la Turk,Dave Brubeck,jazz,classical,1973,0
TRPEPRF128F933A0D5,Planets,Eggs Of Blood,AWOL One,jazz rap,,0,0
TRPEWHE128F4231277,Heaven Out Of Hell,Then Comes The Sun,Elisa,trip hop,,0,0
TRPEWWD128F4263146,Me Quedaré Solo,Grandes Éxitos: Amistades Peligrosas,Amistades Peligrosas,ballad,,0,0
TRPBRGV128F930981A,America's Suitehearts,Folie à Deux,Fall Out Boy,pop punk,pop rock,2008,0
TRPBRJY128E078164B,Superstar,Superstar,Jamelia,uk garage,rock and indie,2002,0
TRPBUKE128F9309245,Everything's Alright,Jesus Christ Superstar '20th Anniversary Cast,Jesus Christ Superstar - 20th Anniversary Cast,orchestra,,0,0
TRPBUKO128F9344226,Bridge Over Troubled Water [Live] (Album Version),Hit Man David Foster & Friends,Josh Groban And Brian McKnight,duet,,0,0
TRPBUMI128F92C5971,Toccata and Fugue in D Minor,Bach,Organ,new wave,,0,0
TRPBUDI128F14A76AE,ZIZEN,Devky Ty To Znaj,Kabat,pop rock,czech,0,0
TRPBUEQ12903CCB4D4,Lie Like a Forest,Clay Stones (Manimal Version),We Are The World,los angeles,,2010,0
TRPBINX12903CBC41D,Ein Schiff wird kommen,Lucky´s Musicbox ONLINE Vol.4,Malu,europop,,0,0
TRPBNAZ12903CA4A37,Lollipop (Candyman),Greatest Hits,Aqua,dance pop,,0,0
TRPBGCE128F92CB744,I Belong To You (Il Ritmo Della Passione),Pieces Of A Dream,Eros Ramazzotti & Anastacia,chill-out,,2006,0
TRPBGTC128F42310E6,Something,Lullaby Renditions of The Beatles,Rockabye Baby!,lullaby,,0,0
TRPBTWR12903CC4E29,Good Girls Go Bad [Frank E Remix] [feat. Flo Rida],Hot Mess,Cobra Starship,alternative rock,united states,2009,0
TRPBTUA128F426B403,Animals (Album Version),All The Right Reasons,Nickelback,alternative metal,rock,2005,0
TRPBTQR128F4237692,You Give Me Something,Love - The Ultimate Collection,James Morrison,singer-songwriter,rock and indie,0,0
TRPBTEP128F428C3A6,My Eyes Can Only See As Far As You,The Essential Charley Pride,Charley Pride;The Nashville Edition,honky tonk,country,0,0
TRPBSCF12903CE10F7,Money,Subnoize Souljaz: In the Trenches V.2 The Best of Daddy X,Daddy X,hip hop,,0,0
TRPBABL128E0786A0A,Welche Farbe Hat Die Welt,Die Grossen Hits,Drafi Deutscher,german pop,german,1987,0
TRPBALL128F427FCEA,Fading Like A Flower,Clubland Classix,Roxette / Dancing DJs,pop rock,swedish,1991,0
TRPBAAG128F42732C0,Story Of Love,This One's For You,OTT,dub,,0,0
TRPBAFD128EF34657C,Bile Bile... Bilmezcesine,Cennet Ilahileri,Ilhan Irem,ballad,trt,2006,0
TRPBFWT128F92F7F1E,Raspberry Beret,Top Gear,Prince,dance rock,funk,1985,0
TRPBFOI128F428A772,Ass Backwards,Notorious One Man Orgy,Josh Freese,electroclash,pop-punk,2000,0
TRPBFZT128F42AC968,My Love,You Raise Me Up,Westlife,teen pop,irish,2000,0
TRPBOSE12903CFB34D,La paix est signée,Bal Country (Special Kids),Landser,oi,rock 88,0,0
TRPBHEO128F92E752C,Silverlined,Silverlined,Donna The Buffalo,zydeco,folk,0,0
TRPBHMK128F9349F99,Streets Are Callin' Interlude,Can't See Faded,Jimmy Roses,r&b,,0,0
TRPBMWE128F147D5A3,The Mission,Fast Forward,Juan Atkins,detroit techno,,0,0
TRPBJJQ128F14698A7,Third Wave,Biological Radio,Dreadzone,dub,british,1997,0
TRPBCPV128F9302770,ROSENROT,ROSENROT,Rammstein,industrial metal,german,2005,0
TRPBDFC128F4259FBB,Little Bird,Dance Vault Mixes - Little Bird (2nd Set Of Mixes),Annie Lennox,soft rock,rock,1992,0
TRPBDAS128F9300595,Violin Concerto in E Major_ BWV 1042: I. Allegro,Bach: Concerto for Violin and Oboe in C Minor_ Violin Concerto in E Major - Saint-Saëns: Le Carnacal des Animaux_ et al.,Festival Strings Lucerne_ Rudolf Baumgartner_ Wolfgang Schneiderhan,easy listening,,0,0
TRPBVWB128F14A0B2C,Marrakech (A & T Remix),Marrakech,ATB,progressive house,trance,2004,0
TRPBVTR128EF34EB9F,Winterworld,Live Like A Lover  Let's Cry For More,Michel Montecrossa,electronica,,0,0
TRPBVAD128F4239365,String Segue (Album Version),Come Back Charleston Blue Original Soundtrack,Donny Hathaway,jazz funk,rock and indie,0,0
TRPBQEA128F92DC402,True Colours,Power Of Love,Lauren Talbot,ballad,,0,0
TRPBQII128F4263598,Just Believe,Deep Inside,Hardrive,deep house,,2007,0
TRPBEDC128F4293DBF,All I Ask Of You (from the musical Phantom Of The Opera),Simply Musicals Volume 3,Graham Bickley and Katrina Murphy. National Symphony Orchestra conducted by Martin Yates,traditional pop,,0,0
TRPBEZY128EF33FFB2,Easy (Niekisch & Hermann Dub),Easy,Trick & Kubic feat. Valeska,tech house,,2006,0
TRPBEKA128F428C1C2,Lady Unforgettable,21st Century,Blue System,disco,,1994,0
TRPBKGL128F9325E7E,(You Don't Stop) Wordy Rappinghood,Tom Tom Club - Deluxe Edition,Tom Tom Club,disco,classic pop and rock,2009,0
TRPBKAO128E0794ABF,Imagine,Declan Galbraith,Declan Galbraith,ballad,,0,0
TRPBLQD128F9325410,Can't Live A Day (Key-Gb-Ab-Premiere Performance Plus),Can't Live A Day (Premiere Performance Plus Track),Avalon,hard trance,,0,0
TRPBLMX128F4252332,Keyboard Concerto in F BWV1057: III.  Allegro assai,Bach: Keyboard Concertos,Andrei Gavrilov/Academy of St Martin-in-the-Fields/Sir Neville Marriner/John Constable,easy listening,,0,0
TRPBYTS12903CB5F1A,Joy To The World; I Saw Three Ships; We Three Kinds Of Orient Are; O Little Town Of Bethlehem,Songs Of Christmas,The Norman Luboff Choir,bolero,,1956,0
TRPBPLA128F92F4119,I Got The,The Best Of Mr Bongo,Labi Siffre,jazz funk,uk,1975,0
TRPBPZA128F42A2295,Leaving On A Jet Plane,A Song's Best Friend - The Very Best Of John Denver,John Denver,country rock,folk,1976,0
TRPKRSV128F428F154,You`re My Angel,You`re My Angel,Verano,hard trance,,0,0
TRPKRBI128EF350B84,Easy Come_ Easy Go,The Best Of The Solo Recordings 1990-1997,Grant McLennan,art rock,,0,0
TRPKRZC128F427D0BD,Conchiglia Bianca,Storie D'Amore,I Cugini Di Campagna,europop,,0,0
TRPKRSE128F9338CD0,Hello Walls,Karaoke: Country Gents - Singing to the Hits,Faron Young,honky tonk,,1961,0
TRPKISM128F932C604,Sari's Song,Twilight,Ed Calle,latin jazz,,0,0
TRPKITW12903CCF0EE,Don't Tell Me That It's Over (Made Famous by Amy MacDonald),Ultimate Hits For Cardio Workout,Cardio Workout Crew,remix,,0,0
TRPKIIV128F426D33F,Untitled,Burial,Burial,dubstep,british,2006,0
TRPKGVH128F4267BF3,At The End (Fairlite Remix),At The End,iio,progressive house,,2003,0
TRPKZJG128EF3501E0,Heartaches By The Number,Cherokee Cowboy,Ray Price,honky tonk,,1953,0
TRPKZUH128F9313F22,Etc... E Tal (Any Man Of Mine),Nascemos Para Cantar - O Melhor De Sandy & Junior,Sandy & Junior,teen pop,sandy e junior,0,0
TRPKZGZ128F4299118,Traces,Best Of,The Classics IV,pop rock,,1975,0
TRPKZVD128F930947F,Du erinnerst mich an Liebe,Vom selben Stern,Ich + Ich,hard trance,german,2005,0
TRPKTDV128F42AD9B9,Radio,Virgo Blaktro And The Movie Disco,Felix Da Housecat,tech house,dance and electronica,2007,0
TRPKSTY12903CC1549,Moviestar,Top Of The Pops - One Hit Wonders,Harpo,pop rock,swedish,1975,0
TRPKSYC12903CAE1A6,Sonata in B-Flat Minor_ Op. 35_ 'Funeral March': III. Marche funebre lento,Rachmaninoff plays Chopin,Sergei Rachmaninoff,orchestra,,0,0
TRPKALM128F4291BA4,Ich will nur dich,Ich will nur dich,Alex / Faray,new beat,,0,0
TRPKAZW128F424418C,N'Attimo,Core 'E Papa',Nino D'Angelo,ballad,italian,0,0
TRPKAVF128F42921C5,La Distanza Di Un Amore,Semplicemente,Alex Baroni,europop,,2002,0
TRPKFJE128F1492BED,I Fucked Up The Sun Is Round,I Fucked Up Types of Wood,Whirlwind Heat,noise rock,,0,0
TRPKFNY128F9312E08,No One Will Ever Love You,The Stars Are Out,Sarah Borges and the Broken Singles,country rock,,2009,0
TRPKFHP12903CB5E17,Fooled Around and Fell In Love,Bluesmasters Featuring Mickey Thomas,Bluesmasters Featuring Mickey Thomas,,,0,0
TRPKFEU12903CAE0A1,Meu Bem Meu Mal,Divino Maravilhoso - Gal Costa Interpreta Caetano Veloso (CD 2),Gal Costa,brazilian pop music,mpb,0,0
TRPKOVX128F933EE06,Sara Smile (live),Live In Concert,Hall & Oates,pop rock,,1998,0
TRPKHZZ12903CA6584,Tú lo tienes todo,Sus Grandes Éxitos,Leo Dan,brutal death metal,argentine,0,0
TRPKHHV128F427E96E,English Suite No. 1 in A Major_ BWV 806/Bourrée I,Bach: English Suites Nos. 1_ 3 & 6 [Expanded Edition],Murray Perahia,concerto,classical,0,0
TRPKMQZ128F4298850,Bleed It Out [Live From Live Earth],Live Earth - The Concerts for a Climate in Crisis,Linkin Park,rap metal,rap rock,0,0
TRPKMOX12903D0BB5E,You To Me Are Everything,Jackie Love Songs,The Real Thing,disco,uk,1976,0
TRPKMQG128F933949D,Dance 2,Dance 2,Antoine Clamaran,tribal house,,2001,0
TRPKMPM128F427824F,Love Takes Time,3 CD Boxset,Mariah Carey,dance pop,whistle register,1990,0
TRPKJOU128F426FDCE,People come people go (Dancefloor Killa mix),People Come_ People Go,David Guetta - Joachim Garraud - Chris Willis,dance,,0,0
TRPKJMG12903CC6F88,Zillertaler Hochzeitsmarsch,Oktoberfestparty LIVE!,Lichtensteiner,folk,,0,0
TRPKCIU128F92FA769,The Last Rays Of Sunlight (Album Version),Mission Of The Crossroad Palms,Steve Forbert,folk rock,folk,1995,0
TRPKDVQ128F92CDAF4,When It Rains,Jet Black & Jealous,Eli Young Band,alternative country,,2005,0
TRPKDVB128F149EC39,Cathy's Clown  (Single Version) (2006 Remastered),Definitive Pop: The Everly Brothers,The Everly Brothers,country rock,american,0,0
TRPKVPC128F4222B2A,Expressions (LP Version),Willie...Listen...Dance,Willie Mitchell,memphis soul,,0,0
TRPKVGN128F92F7CDD,Bohemian Rhapsody (Live In Ukraine),Live In Ukraine,Queen + Paul Rodgers,hard rock,,0,0
TRPKQUC128F930966E,Fallen King,Larue,Larue,christian music,,0,0
TRPKQUB128F9320E29,(New Wave) Polly,Nirvana,Nirvana,grunge,soft rock,0,0
TRPKEQS128F423FA9F,Hotel California,The String Quartet Tribute to The Eagles,Vitamin String Quartet,string,,0,0
TRPKEOT128F92E436C,Divertimento in F K138: I.   Allegro,Mozart Eine Kleine Nachtmusik_ Bassoon Concerto_ Three Diver,London Mozart Players/Jane Glover,classical,,0,0
TRPKERG128F92CA8F1,Insecure Me,The Twelve Inch Singles,Soft Cell,new romantic,new wave,1982,0
TRPKKWB128F4271B9F,Que Lindo Es Michoacan,Felinos En Accion,Felinos,ranchera,,0,0
TRPKKRD128E0794951,Sleepers_ Wake! (Cantata BWV. 140 Wachet auf_ ruft uns die Stimme) (2005 Digital Remaster),A Bach Festival,Empire Brass,baroque music,,0,0
TRPKLHH128F42509AD,Slow Down,One Night Stand,Flamin' Groovies,power pop,rock and indie,1997,0
TRPKLQC128F4299DD0,Low,Thankful,Kelly Clarkson,teen pop,american idol,2003,0
TRPKLDQ128F92F166B,Paper Doll,Happenstance,Rachael Yamagata,folk rock,,2004,0
TRPKYFW128F42256E0,Truly Yours,Harbour,Chris Christian,ccm,,0,0
TRPKYOK128F428A0DB,Nut Rocker,A Golden Classics Edition,B.Bumble And The Stingers,hard house,,1962,0
TRPKYHF128F4285133,Prideland,The Official Live Bootleg 2000,Eric Burdon And The New Animals,blues-rock,,0,0
TRPKPTG128E07869D0,Y solo se me ocurre amarte (Unplugged),Grandes exitos 1991-2004,Alejandro Sanz,pop,españa,0,0
TRPKPVN128F9303D16,Cabana Junto À Praia,Ao Vivo No Campo Pequeno,Jose Cid,fado,,0,0
TRPKPOH128F42A1E74,She Loves You (1999 Digital Remaster),Greatest Hits: Still Squeaky After All These Years,Alvin And The Chipmunks,goregrind,,0,0
TRPKPQU128F4288B10,La-La Means I Love You,Greatest Hits,The Delfonics,jazz funk,american,1968,0
TRPKPYL128F9316ECB,Spellbound,Global DJ Broadcast Top 15 - November 2009,Tritonal,melodic trance,,0,0
TRPKWNB128F427B9BE,Crazy,20 Melodies pour rever_ Volume 3,Alain Morisod,chill-out,,0,0
TRPKWOI128F92E62F0,Beautiful (Glimpse of Heaven),Beautiful,DJ Shah meets Jan Johnston,chill-out,,0,0
TRPLRVY128F1473EBE,Someone Said Goodbye,Amarantine,Enya,celtic,new age,2005,0
TRPLRHD128F92CE226,Iron Maiden,Shogun,Trivium,alternative metal,thrash metal,2008,0
TRPLUZB128E07847DD,Nobody Knows You When You're Down And Out,Layla And Other Assorted Love Songs,Derek & The Dominos,blues-rock,classic pop and rock,1970,0
TRPLURE128F4263FE4,Water Music_ Suite in D: Alla Hornpipe,Handel: Water Music,Sir Neville Marriner,requiem,conductor,0,0
TRPLITT128F424999F,Sweet Hitch-Hiker,Creedence Clearwater Revival - Best Of,Creedence Clearwater Revival,country rock,swamp rock,1972,0
TRPLNMV128F145F3DE,You're In Love (Single/Radio Edit) (Digitally Remastered 00),Greatest Hits,Wilson Phillips,soft rock,adult contemporary,0,0
TRPLNKE128F4237D6E,A flat major_ Op. 32 n? 2,Chopin: Nocturnes - Complete,Ivan Moravec,jazz,,0,0
TRPLZSF128F42834F0,Apenas Mais Uma De Amor,Pop Brasil,Lulu Santos,brazilian pop music,,2000,0
TRPLZIH128F422A24E,Soulseeker,Soulseeker,Ronski Speed with Stoneface & Terminal,melodic trance,,0,0
TRPLZFP128F932A671,We've Got Tonight,Original Hits - Love,Kenny Rogers And Sheena Easton,classic country,,1983,0
TRPLTLE128F42B1897,Sister,Blue Collar,Rhymefest featuring Mike Payne,hip hop,,2006,0
TRPLTFX128F4257CB1,Piano Sonata In C,100 Pan Pipe Chillouts,Inishkea,neofolk,,0,0
TRPLSBL128F4299523,Amame,Coleccion Suprema,La Mafia,tejano,,1996,0
TRPLSOF128F14697D7,The Most Beautiful Girl In The World,Pure Sax,State Of The Heart,hard trance,,0,0
TRPLSQD128F428C573,Adjutants Call,Ceremonials,US Coast Guard Band,patriotic,,0,0
TRPLAPF128F92DF87D,Happy Together,The Pop Years 1990 - 1991,Jason Donovan,europop,australian,1991,0
TRPLFHR128F42709E7,Slide Off Of Your Satin Sheets,Super Hits,Johnny Paycheck,honky tonk,,1995,0
TRPLFFW128F4291A08,Who's Cheatin' Who,The Very Best Of,Alan Jackson,bluegrass,country,1996,0
TRPLFQQ128F42459B2,An der Nordseeküste,TONY  Mädchen Mit Roten Haaren  Stimmungslieder - Partyknüller,Tony,kizomba,,0,0
TRPLFYZ128E078E72C,Love And Mercy,I Just Wasn't Made For These Times,Brian Wilson,chamber pop,classic pop and rock,1988,0
TRPLOEX128F4226F08,Levantando Las Manos,Fiesta Latina,Music Makers,hip house,,0,0
TRPLHXO128F93178CD,Raise your Head up!,You know / Raise your Head up!,Pimp! Code,hard trance,,0,0
TRPLMEO128F427693D,Alt Lys Er Svunnet Hen,Stormblast,Dimmu Borgir,black metal,norwegian,1996,0
TRPLMND12903CB553E,Every Breath You Take (feat Hazel Fernandes),R&B Party,Full Flava,neo soul,,0,0
TRPLMVR128F429B253,Muukalainen,20 Suosikkia / Kolmatta linjaa takaisin,Fredi,ballad,,0,0
TRPLMXJ128F4252D7B,Situation (Extended Version 2008) (Digtial Remaster),In Your Room,Yazoo,british pop,,0,0
TRPLJDU128F4253DAB,I Honestly Love You (Live At The Sydney Opera House),Olivia's Live Hits,Olivia Newton-John,soft rock,australian,0,0
TRPLJII128F14B1044,Manhattan Skyline (Album Version),Scoundrel Days,A-Ha,new wave,norwegian,1986,0
TRPLDSZ128E078249A,The Kick Inside,The Kick Inside,Kate Bush,rock,rock,1978,0
TRPLDGF128F92F2A85,Wooly Bully,Wooly Bully / Li'l Red Riding Hood,Sam The Sham & The Pharaohs,rock 'n roll,american,1965,0
TRPLDUR128F1491A95,Un Dia Sin Ti (Spending My Time),Baladas En Español,Roxette,pop rock,swedish,1996,0
TRPLVYN128E078F584,Saturday Night Special,Nuthin' Fancy,Lynyrd Skynyrd,southern rock,hard rock,1975,0
TRPLQMG128F42A849F,Calle Melancolica,En Directo,Joaquin Sabina,pop folk,,0,0
TRPLQIP128F429357C,Symphony No. 7 in A major_ Op. 92/Allegretto,Beethoven: Symphonies Nos. 2 & 7,Günter Wand,classical,,0,0
TRPLQVX128F933AA20,See The Day,Just Great Love Songs,Girls Aloud,teen pop,british,2005,0
TRPLXML128E0787320,Make You Mine (LP Version),Best Of The Corrs,The Corrs,celtic,celtic,2001,0
TRPLEEV128F42A7627,Sing For Absolution,Absolution,Muse,art rock,,0,0
TRPLEEN128F930026E,All the Small Things (Simlish Tribute to Blink-182),Songs in the Key of Simlish,The Musical Tribute to the Sims,,,0,0
TRPLBLR128F932ED0F,Dark Night Of The Soul,Save the Day,Kate Campbell,singer-songwriter,folk,0,0
TRPLKBK128F9302CA6,Osez Joséphine,Osez Josephine,Alain Bashung,chanson,french,1991,0
TRPLKIV128F42905D7,Stellina Dei Cantautori,Luca Carboni Live,Luca Carboni,pop rock,,0,0
TRPLLFH128F428E59D,La Flute De Pan,Reconstructed&For Your Listening Pleasure,Art Of Noise,breakbeat,uk,2004,0
TRPLPQU12903CF2A1E,Fall In Love With You,Artist Series Vol. 30 - Sing The Songs Of Cliff Richard,Charttraxx Karaoke,j pop,indie pop,0,0
TRPLWAT128F4277121,Kings And Queens,Greatest Hits 1973-1988,Aerosmith,blues-rock,heavy metal,1977,0
TRPYRKW128F92D2E1E,Breathless,Top Of The Pops - Top Tens,The Corrs,celtic,celtic,2000,0
TRPYROS128F427F1A9,Someday,Someday,The Strokes,indie rock,rock and indie,2001,0
TRPYUTJ128F146DD3D,In Your World [Live From Le Zenith],Hullabaloo Soundtrack,Muse,art rock,,0,0
TRPYUYL128F4272BF1,Z£OTA GOR¥CZKA,Jestem Saba,Shazza,disco polo,,0,0
TRPYGMR128F426D4D6,This Is A Gang,Music To Driveby,Compton's Most Wanted,gangster rap,hip hop,1992,0
TRPYGEE12903CE3158,Streetwise,House Beats_ Vol. 3,Envotion,progressive house,,0,0
TRPYGXK128F4291FB2,El Ultimo Cafe,Entre Tangos Y Mariachi,Rocio Durcal,ballad,latin,2001,0
TRPYGVQ128E078EFE9,Want,Wild Mood Swings,The Cure,new wave,new wave,1996,0
TRPYZYP128F426206F,Onona's Kid,St. Vincent's Newsboy Home,Loren Connors,free improvisation,,1999,0
TRPYZRF128F4271A39,She Used To Say That To Me,Highways & Heartaches,Wade Hayes,honky tonk,,0,0
TRPYTCH128F4281048,Lavender,Staring at the Sky,EverAfter,classic rock,,0,0
TRPYTGS128F42A2C80,Gimme! Gimme! Gimme!,Plays The Hits Made Famous By ABBA,Symphonic Rock Project,symphonic rock,,0,0
TRPYSDE128F147760D,Goodbye My Love Goodbye,Universal Masters,Demis Roussos,chanson,european,1982,0
TRPYSIO12903CA6F7F,Fight Club,Fight Club / Get Up,Bass Alliance,speed garage,,0,0
TRPYMYV128F14661A3,Help! (Welcome To The Freakshow Album Version),Welcome to the Freak Show Live,DC Talk,ccm,,0,0
TRPYCMX128F4279186,La Ballade Des Gens Heureux,Olympia 75,Gerard Lenorman,chanson,french,1977,0
TRPYDXM128F93326FD,Hot Love,White Christmas - I Love to Boogie - Hot Love,T Rextasy,glam rock,,0,0
TRPYDGH128F428CCF0,Silence Is Golden,Hi Lili Hi Lo,Shanes,german pop,,0,0
TRPYVCR128F14A96C3,Feliz Navidad,Christmas World,Banaroo,europop,,2005,0
TRPYQKB128F933862A,Moghram Ya Lail,The Selections-Special Edition,Ragheb Alama,arabesque,,0,0
TRPYQOI128F426449F,What's Forever For,One Voice,Billy Gilman,ballad,,2000,0
TRPYQGC128F4262982,Thinking Of You,The Beautiful Guitar,Joe Satriani,instrumental rock,hard rock,1993,0
TRPYXDO128F92E6DCD,A Song For Mama,Legacy,Boyz II Men,new jack swing,soul and reggae,1997,0
TRPYECV128EF344F57,Lacrime d'amore,Die Rosen der Madonna,Bianca,italian disco,,0,0
TRPYECU128F4237B10,Phrenetic,Chainsaw Massacre,Electrixx,electro,,0,0
TRPYEVK128F4253DA6,Xanadu (Live At The Sydney Opera House),Olivia's Live Hits,Olivia Newton-John,soft rock,australian,0,0
TRPYBKI128F933BD79,All The Love In The World,The World's Most Popular Pianist Plays Bee Gees_ Elton John and Other Favorites,Richard Clayderman,instrumental pop,french,1990,0
TRPYBFD128F145C067,Atomic,Once More Into The Bleach,Blondie,dance rock,new wave,1979,0
TRPYLWI128F92EF3D8,I Want To Wake Up With You,The Flavour_ The Vibe Vol. 3,Das Glow,glitch,,2009,0
TRPYYZN128F9304FBA,Keep You Much Longer,Freedom,Akon,hip hop,hip hop rnb and dance hall,2008,0
TRPYYWT128F933318E,I Can't Tell You Why,Souvenirs,Vince Gill,progressive bluegrass,look at us,1993,0
TRPYPTV128F9311C06,How's The Music REMIXES (Grassman Mix),How's The Music REMIXES,Winx,j pop,,0,0
TRPYPXI12903CCFDD9,Mother's Prayer (Album Version),Destination Unknown,Mest,ska punk,,2001,0
TRPYPFK128F933DF84,Revolution,A Place Called Happiness,DJ Orkidea / Dallas Superstars,progressive trance,,0,0
TRPYPEI128F422A200,In Africa,In Africa,Derb,hard trance,,2001,0
TRPYPDQ128F930375D,Fade Away,Disclaimer II,Seether,post-grunge,,2002,0
TRPYWBE128F4279BCB,Ka Men (Art Song) (Album Version),Wo Ai Qia Qia,Lan Ge,progressive trance,,0,0
TRPPRUR128F4230760,Time Is Tight,Stax Volt Chartbusters Vol 4,Booker T & The MG's,funk,rock and indie,1969,0
TRPPRWC128F92F6B05,Contact,Tiësto - In Search Of Sunrise 6 - Ibiza,Glenn Morrison,progressive house,,2007,0
TRPPUNA12903CF9FCB,In To The Sun,Ultimate 2000s,Weekend Players,deep house,,0,0
TRPPIYD128F145F3E2,The Dream Is Still Alive (AC Remix),Greatest Hits,Wilson Phillips,soft rock,adult contemporary,0,0
TRPPINO128F42647C5,Build A Machine,The Heraldic Universe,Glampire,pop rock,,1999,0
TRPPNEK128F425C220,Help Me Make It Through The Night,The Willie Way,Willie Nelson,outlaw country,folk,1987,0
TRPPGMT12903CE344F,How Will I Know,How Will I Know,Monkey Business & Danny Suko,jungle music,,0,0
TRPPZXC12903D067C9,Latin Passion (Live),Drive,Loop Doctors,future jazz,funk,0,0
TRPPZLX128F4241632,Happy Xmas (War Is Over) (Single Version),Happy Xmas [War Is Over],Street Drum Corps Feat. Bert McCracken,beat,,0,0
TRPPTNQ12903C96B34,Maid With The Flaxen Hair,Roger Williams Plays The Wonderful Music Of The Masters,Roger Williams,instrumental pop,,0,0
TRPPAKI128F92EFDE6,Nie wieder,The Best Of,Sara @ Tic Tac Two,pop rap,german,1999,0
TRPPFYO128F930B487,Volare,The Ultimate Collection,Ray Conniff & His Orchestra,easy listening,,0,0
TRPPFJB128F14A538B,December_ 1963 (Oh What A Night!)  (LP Version),Anthology,Frankie Valli & The Four Seasons,doo-wop,,0,0
TRPPFDJ128E0784FC0,Roll The Bones (Remastered LP Version),Roll The Bones,Rush,heavy metal,,0,0
TRPPOUB128F4269767,Battle of Who Could Care Less,Whatever and Ever Amen,Ben Folds Five,piano rock,piano rock,1997,0
TRPPOHN12903CA6F9D,B-side,Party People! / B-side,Bass Alliance,speed garage,,0,0
TRPPOBN128F92FBFB7,More_ More_ More,Disco Fever,Andrea True Connection,disco,classic pop and rock,0,0
TRPPOBJ128F42A4060,Heeding The Call,Heeding the call,HAMMERFALL,power metal,,1998,0
TRPPOXR128F423CB95,I Know I Can Do It (Murk Disco Journey),Connection 17,Lisahall,trip hop,,1998,0
TRPPOYF128F93421C3,Love Is A Wonderful Thing,The Soul Provider: The Best Of Michael Bolton,Michael Bolton,soft rock,pop rock,1991,0
TRPPHXO128F425F65B,Saying Goodbye To A Friend,Give Me Some Wheels,Suzy Bogguss,country rock,country,0,0
TRPPHMA128F1469661,The Gangsta_ The Killa And The Dope Dealer,Bow Down,Westside Connection,gangster rap,,1996,0
TRPPHPT12903CACF4D,Voy En Taxi,Tesoros De Colección - La Guapa... Mas Bella,Angelica Vale,brutal death metal,,0,0
TRPPHMK128F9338985,Now That You're Gone (Bonus Beats),Mike Dunn - Now That You're Gone,Mike Dunn,hip house,,0,0
TRPPHPQ128F4258FFC,Sinkin' Soon (iTunes Live Session),Not Too Late,Norah Jones,vocal jazz,jazz and blues,2007,0
TRPPHSA128F9320BEB,As Baile (2008 Remastered version),Shepherd Moons,Enya,celtic,new age,1991,0
TRPPMHY128F422B488,Oh Illinois,The First Two Albums,Casiotone For The Painfully Alone,trip hop,dance and electronica,2005,0
